instance,iterations,tenure_flip,tenure_swap,stall,diversify,seed,best_value,total_weight,elapsed_ms
docs\inst_test\instancias\n_1000_8,300,20,10,5,0.3000,202,9996111497,9996109804,40
docs\inst_test\instancias\n_1000_8,300,20,10,10,0.1000,4,9996111502,9996110095,37
docs\inst_test\instancias\n_1000_8,300,20,10,10,0.1000,12,9996111497,9996109804,37
docs\inst_test\instancias\n_1000_8,300,20,10,10,0.1000,202,9996111497,9996109804,36
docs\inst_test\instancias\n_1000_8,300,20,10,10,0.2000,4,9996111502,9996110095,36
docs\inst_test\instancias\n_1000_8,300,20,10,10,0.2000,12,9996111497,9996109804,38
docs\inst_test\instancias\n_1000_8,300,20,10,10,0.2000,202,9996111497,9996109804,37
docs\inst_test\instancias\n_1000_8,300,20,10,10,0.3000,202,9996111497,9996109804,37
docs\inst_test\instancias\n_1000_8,300,20,10,10,0.3000,12,9996111497,9996109804,39
docs\inst_test\instancias\n_1000_8,300,20,10,10,0.3000,4,9996111502,9996110095,41
docs\inst_test\instancias\n_1000_8,300,20,10,20,0.1000,4,9996111502,9996110095,36
docs\inst_test\instancias\n_1000_8,300,20,10,20,0.1000,12,9996111497,9996109804,34
docs\inst_test\instancias\n_1000_8,300,20,10,20,0.1000,202,9996111497,9996109804,35
docs\inst_test\instancias\n_1000_8,300,20,10,20,0.2000,4,9996111502,9996110095,34
docs\inst_test\instancias\n_1000_8,300,20,10,20,0.2000,12,9996111497,9996109804,38
docs\inst_test\instancias\n_1000_8,300,20,10,20,0.3000,4,9996111502,9996110095,35
docs\inst_test\instancias\n_1000_8,300,20,10,20,0.2000,202,9996111497,9996109804,38
docs\inst_test\instancias\n_1000_8,300,20,10,20,0.3000,12,9996111497,9996109804,35
docs\inst_test\instancias\n_1000_8,300,20,10,20,0.3000,202,9996111497,9996109804,37
docs\inst_test\instancias\n_1000_8,300,20,15,5,0.1000,4,9996111502,9996110095,40
docs\inst_test\instancias\n_1000_8,300,20,15,5,0.1000,12,9996111497,9996109804,40
docs\inst_test\instancias\n_1000_8,300,20,15,5,0.1000,202,9996111497,9996109804,41
docs\inst_test\instancias\n_1000_8,300,20,15,5,0.2000,4,9996111502,9996110095,46
docs\inst_test\instancias\n_1000_8,300,20,15,5,0.2000,202,9996111497,9996109804,39
docs\inst_test\instancias\n_1000_8,300,20,15,5,0.3000,4,9996111502,9996110095,41
docs\inst_test\instancias\n_1000_8,300,20,15,5,0.2000,12,9996111497,9996109804,44
docs\inst_test\instancias\n_1000_8,300,20,15,5,0.3000,12,9996111497,9996109804,39
docs\inst_test\instancias\n_1000_8,300,20,15,5,0.3000,202,9996111497,9996109804,41
docs\inst_test\instancias\n_1000_8,300,20,15,10,0.1000,4,9996111502,9996110095,37
docs\inst_test\instancias\n_1000_8,300,20,15,10,0.1000,12,9996111497,9996109804,36
docs\inst_test\instancias\n_1000_8,300,20,15,10,0.1000,202,9996111497,9996109804,36
docs\inst_test\instancias\n_1000_8,300,20,15,10,0.2000,4,9996111502,9996110095,37
docs\inst_test\instancias\n_1000_8,300,20,15,10,0.2000,12,9996111497,9996109804,36
docs\inst_test\instancias\n_1000_8,300,20,15,10,0.2000,202,9996111497,9996109804,37
docs\inst_test\instancias\n_1000_8,300,20,15,10,0.3000,4,9996111502,9996110095,37
docs\inst_test\instancias\n_1000_8,300,20,15,10,0.3000,12,9996111497,9996109804,37
docs\inst_test\instancias\n_1000_8,300,20,15,10,0.3000,202,9996111497,9996109804,37
docs\inst_test\instancias\n_1000_8,300,20,15,20,0.1000,4,9996111502,9996110095,34
docs\inst_test\instancias\n_1000_8,300,20,15,20,0.1000,12,9996111497,9996109804,35
docs\inst_test\instancias\n_1000_8,300,20,15,20,0.1000,202,9996111497,9996109804,34
docs\inst_test\instancias\n_1000_8,300,20,15,20,0.2000,4,9996111502,9996110095,34
docs\inst_test\instancias\n_1000_8,300,20,15,20,0.2000,12,9996111497,9996109804,34
docs\inst_test\instancias\n_1000_8,300,20,15,20,0.2000,202,9996111497,9996109804,35
docs\inst_test\instancias\n_1000_8,300,20,15,20,0.3000,4,9996111502,9996110095,34
docs\inst_test\instancias\n_1000_8,300,20,15,20,0.3000,12,9996111497,9996109804,35
docs\inst_test\instancias\n_1000_8,300,20,15,20,0.3000,202,9996111497,9996109804,35
docs\inst_test\instancias\n_1000_8,500,10,7,5,0.1000,4,9996111502,9996110095,69
docs\inst_test\instancias\n_1000_8,500,10,7,5,0.1000,12,9996111497,9996109804,70
docs\inst_test\instancias\n_1000_8,500,10,7,5,0.1000,202,9996111497,9996109804,71
docs\inst_test\instancias\n_1000_8,500,10,7,5,0.2000,4,9996111502,9996110095,76
docs\inst_test\instancias\n_1000_8,500,10,7,5,0.2000,12,9996111497,9996109804,67
docs\inst_test\instancias\n_1000_8,500,10,7,5,0.2000,202,9996111497,9996109804,70
docs\inst_test\instancias\n_1000_8,500,10,7,5,0.3000,4,9996111502,9996110095,68
docs\inst_test\instancias\n_1000_8,500,10,7,5,0.3000,12,9996111497,9996109804,69
docs\inst_test\instancias\n_1000_8,500,10,7,10,0.1000,12,9996111497,9996109804,61
docs\inst_test\instancias\n_1000_8,500,10,7,10,0.1000,4,9996111502,9996110095,63
docs\inst_test\instancias\n_1000_8,500,10,7,5,0.3000,202,9996111497,9996109804,70
docs\inst_test\instancias\n_1000_8,500,10,7,10,0.2000,4,9996111502,9996110095,60
docs\inst_test\instancias\n_1000_8,500,10,7,10,0.1000,202,9996111497,9996109804,64
docs\inst_test\instancias\n_1000_8,500,10,7,10,0.3000,4,9996111502,9996110095,61
docs\inst_test\instancias\n_1000_8,500,10,7,10,0.2000,202,9996111497,9996109804,64
docs\inst_test\instancias\n_1000_8,500,10,7,10,0.2000,12,9996111497,9996109804,65
docs\inst_test\instancias\n_1000_8,500,10,7,10,0.3000,12,9996111497,9996109804,63
docs\inst_test\instancias\n_1000_8,500,10,7,20,0.1000,4,9996111502,9996110095,59
docs\inst_test\instancias\n_1000_8,500,10,7,10,0.3000,202,9996111497,9996109804,65
docs\inst_test\instancias\n_1000_8,500,10,7,20,0.1000,12,9996111497,9996109804,59
docs\inst_test\instancias\n_1000_8,500,10,7,20,0.1000,202,9996111497,9996109804,58
docs\inst_test\instancias\n_1000_8,500,10,7,20,0.2000,202,9996111497,9996109804,58
docs\inst_test\instancias\n_1000_8,500,10,7,20,0.2000,12,9996111497,9996109804,58
docs\inst_test\instancias\n_1000_8,500,10,7,20,0.2000,4,9996111502,9996110095,60
docs\inst_test\instancias\n_1000_8,500,10,7,20,0.3000,4,9996111502,9996110095,58
docs\inst_test\instancias\n_1000_8,500,10,7,20,0.3000,12,9996111497,9996109804,57
docs\inst_test\instancias\n_1000_8,500,10,7,20,0.3000,202,9996111497,9996109804,59
docs\inst_test\instancias\n_1000_8,500,10,10,5,0.1000,4,9996111502,9996110095,68
docs\inst_test\instancias\n_1000_8,500,10,10,5,0.1000,12,9996111497,9996109804,68
docs\inst_test\instancias\n_1000_8,500,10,10,5,0.1000,202,9996111497,9996109804,67
docs\inst_test\instancias\n_1000_8,500,10,10,5,0.2000,4,9996111502,9996110095,68
docs\inst_test\instancias\n_1000_8,500,10,10,5,0.2000,12,9996111497,9996109804,68
docs\inst_test\instancias\n_1000_8,500,10,10,5,0.3000,4,9996111502,9996110095,70
docs\inst_test\instancias\n_1000_8,500,10,10,5,0.3000,12,9996111497,9996109804,67
docs\inst_test\instancias\n_1000_8,500,10,10,5,0.2000,202,9996111497,9996109804,75
docs\inst_test\instancias\n_1000_8,500,10,10,10,0.1000,4,9996111502,9996110095,61
docs\inst_test\instancias\n_1000_8,500,10,10,5,0.3000,202,9996111497,9996109804,71
docs\inst_test\instancias\n_1000_8,500,10,10,10,0.1000,202,9996111497,9996109804,61
docs\inst_test\instancias\n_1000_8,500,10,10,10,0.2000,4,9996111502,9996110095,62
docs\inst_test\instancias\n_1000_8,500,10,10,10,0.1000,12,9996111497,9996109804,65
docs\inst_test\instancias\n_1000_8,500,10,10,10,0.2000,12,9996111497,9996109804,63
docs\inst_test\instancias\n_1000_8,500,10,10,10,0.2000,202,9996111497,9996109804,61
docs\inst_test\instancias\n_1000_8,500,10,10,10,0.3000,4,9996111502,9996110095,61
docs\inst_test\instancias\n_1000_8,500,10,10,10,0.3000,12,9996111497,9996109804,64
docs\inst_test\instancias\n_1000_8,500,10,10,10,0.3000,202,9996111497,9996109804,61
docs\inst_test\instancias\n_1000_8,500,10,10,20,0.1000,12,9996111497,9996109804,57
docs\inst_test\instancias\n_1000_8,500,10,10,20,0.1000,4,9996111502,9996110095,60
docs\inst_test\instancias\n_1000_8,500,10,10,20,0.1000,202,9996111497,9996109804,58
docs\inst_test\instancias\n_1000_8,500,10,10,20,0.2000,12,9996111497,9996109804,57
docs\inst_test\instancias\n_1000_8,500,10,10,20,0.2000,4,9996111502,9996110095,60
docs\inst_test\instancias\n_1000_8,500,10,10,20,0.2000,202,9996111497,9996109804,57
docs\inst_test\instancias\n_1000_8,500,10,10,20,0.3000,4,9996111502,9996110095,59
docs\inst_test\instancias\n_1000_8,500,10,10,20,0.3000,12,9996111497,9996109804,57
docs\inst_test\instancias\n_1000_8,500,10,10,20,0.3000,202,9996111497,9996109804,58
docs\inst_test\instancias\n_1000_8,500,10,15,5,0.1000,4,9996111502,9996110095,68
docs\inst_test\instancias\n_1000_8,500,10,15,5,0.1000,12,9996111497,9996109804,68
docs\inst_test\instancias\n_1000_8,500,10,15,5,0.1000,202,9996111497,9996109804,68
docs\inst_test\instancias\n_1000_8,500,10,15,5,0.2000,4,9996111502,9996110095,71
docs\inst_test\instancias\n_1000_8,500,10,15,5,0.2000,202,9996111497,9996109804,67
docs\inst_test\instancias\n_1000_8,500,10,15,5,0.3000,4,9996111502,9996110095,68
docs\inst_test\instancias\n_1000_8,500,10,15,5,0.2000,12,9996111497,9996109804,82
docs\inst_test\instancias\n_1000_8,500,10,15,5,0.3000,12,9996111497,9996109804,72
docs\inst_test\instancias\n_1000_8,500,10,15,10,0.1000,4,9996111502,9996110095,66
docs\inst_test\instancias\n_1000_8,500,10,15,5,0.3000,202,9996111497,9996109804,70
docs\inst_test\instancias\n_1000_8,500,10,15,10,0.1000,12,9996111497,9996109804,60
docs\inst_test\instancias\n_1000_8,500,10,15,10,0.1000,202,9996111497,9996109804,62
docs\inst_test\instancias\n_1000_8,500,10,15,10,0.2000,4,9996111502,9996110095,60
docs\inst_test\instancias\n_1000_8,500,10,15,10,0.2000,12,9996111497,9996109804,60
docs\inst_test\instancias\n_1000_8,500,10,15,10,0.2000,202,9996111497,9996109804,63
docs\inst_test\instancias\n_1000_8,500,10,15,10,0.3000,12,9996111497,9996109804,62
docs\inst_test\instancias\n_1000_8,500,10,15,10,0.3000,4,9996111502,9996110095,70
docs\inst_test\instancias\n_1000_8,500,10,15,10,0.3000,202,9996111497,9996109804,66
docs\inst_test\instancias\n_1000_8,500,10,15,20,0.1000,4,9996111502,9996110095,58
docs\inst_test\instancias\n_1000_8,500,10,15,20,0.1000,12,9996111497,9996109804,59
docs\inst_test\instancias\n_1000_8,500,10,15,20,0.1000,202,9996111497,9996109804,58
docs\inst_test\instancias\n_1000_8,500,10,15,20,0.2000,4,9996111502,9996110095,58
docs\inst_test\instancias\n_1000_8,500,10,15,20,0.2000,12,9996111497,9996109804,57
docs\inst_test\instancias\n_1000_8,500,10,15,20,0.2000,202,9996111497,9996109804,60
docs\inst_test\instancias\n_1000_8,500,10,15,20,0.3000,4,9996111502,9996110095,61
docs\inst_test\instancias\n_1000_8,500,10,15,20,0.3000,12,9996111497,9996109804,57
docs\inst_test\instancias\n_1000_8,500,10,15,20,0.3000,202,9996111497,9996109804,57
docs\inst_test\instancias\n_1000_8,500,15,7,5,0.1000,4,9996111502,9996110095,68
docs\inst_test\instancias\n_1000_8,500,15,7,5,0.1000,12,9996111497,9996109804,67
docs\inst_test\instancias\n_1000_8,500,15,7,5,0.1000,202,9996111497,9996109804,67
docs\inst_test\instancias\n_1000_8,500,15,7,5,0.2000,4,9996111502,9996110095,78
docs\inst_test\instancias\n_1000_8,500,15,7,5,0.2000,12,9996111497,9996109804,68
docs\inst_test\instancias\n_1000_8,500,15,7,5,0.2000,202,9996111497,9996109804,71
docs\inst_test\instancias\n_1000_8,500,15,7,5,0.3000,4,9996111502,9996110095,70
docs\inst_test\instancias\n_1000_8,500,15,7,5,0.3000,12,9996111497,9996109804,71
docs\inst_test\instancias\n_1000_8,500,15,7,10,0.1000,4,9996111502,9996110095,65
docs\inst_test\instancias\n_1000_8,500,15,7,5,0.3000,202,9996111497,9996109804,68
docs\inst_test\instancias\n_1000_8,500,15,7,10,0.1000,12,9996111497,9996109804,67
docs\inst_test\instancias\n_1000_8,500,15,7,10,0.1000,202,9996111497,9996109804,60
docs\inst_test\instancias\n_1000_8,500,15,7,10,0.2000,4,9996111502,9996110095,63
docs\inst_test\instancias\n_1000_8,500,15,7,10,0.2000,12,9996111497,9996109804,60
docs\inst_test\instancias\n_1000_8,500,15,7,10,0.2000,202,9996111497,9996109804,61
docs\inst_test\instancias\n_1000_8,500,15,7,10,0.3000,4,9996111502,9996110095,62
docs\inst_test\instancias\n_1000_8,500,15,7,10,0.3000,12,9996111497,9996109804,61
docs\inst_test\instancias\n_1000_8,500,15,7,10,0.3000,202,9996111497,9996109804,63
docs\inst_test\instancias\n_1000_8,500,15,7,20,0.1000,4,9996111502,9996110095,61
docs\inst_test\instancias\n_1000_8,500,15,7,20,0.1000,12,9996111497,9996109804,58
docs\inst_test\instancias\n_1000_8,500,15,7,20,0.1000,202,9996111497,9996109804,60
docs\inst_test\instancias\n_1000_8,500,15,7,20,0.2000,4,9996111502,9996110095,58
docs\inst_test\instancias\n_1000_8,500,15,7,20,0.2000,12,9996111497,9996109804,65
docs\inst_test\instancias\n_1000_8,500,15,7,20,0.2000,202,9996111497,9996109804,57
docs\inst_test\instancias\n_1000_8,500,15,7,20,0.3000,4,9996111502,9996110095,58
docs\inst_test\instancias\n_1000_8,500,15,7,20,0.3000,12,9996111497,9996109804,57
docs\inst_test\instancias\n_1000_8,500,15,7,20,0.3000,202,9996111497,9996109804,58
docs\inst_test\instancias\n_1000_8,500,15,10,5,0.1000,4,9996111502,9996110095,68
docs\inst_test\instancias\n_1000_8,500,15,10,5,0.1000,12,9996111497,9996109804,68
docs\inst_test\instancias\n_1000_8,500,15,10,5,0.1000,202,9996111497,9996109804,66
docs\inst_test\instancias\n_1000_8,500,15,10,5,0.2000,4,9996111502,9996110095,74
docs\inst_test\instancias\n_1000_8,500,15,10,5,0.2000,12,9996111497,9996109804,69
docs\inst_test\instancias\n_1000_8,500,15,10,5,0.2000,202,9996111497,9996109804,68
docs\inst_test\instancias\n_1000_8,500,15,10,5,0.3000,4,9996111502,9996110095,74
docs\inst_test\instancias\n_1000_8,500,15,10,5,0.3000,12,9996111497,9996109804,77
docs\inst_test\instancias\n_1000_8,500,15,10,10,0.1000,12,9996111497,9996109804,62
docs\inst_test\instancias\n_1000_8,500,15,10,10,0.1000,4,9996111502,9996110095,63
docs\inst_test\instancias\n_1000_8,500,15,10,5,0.3000,202,9996111497,9996109804,75
docs\inst_test\instancias\n_1000_8,500,15,10,10,0.1000,202,9996111497,9996109804,61
docs\inst_test\instancias\n_1000_8,500,15,10,10,0.2000,4,9996111502,9996110095,63
docs\inst_test\instancias\n_1000_8,500,15,10,10,0.2000,12,9996111497,9996109804,61
docs\inst_test\instancias\n_1000_8,500,15,10,10,0.2000,202,9996111497,9996109804,63
docs\inst_test\instancias\n_1000_8,500,15,10,10,0.3000,4,9996111502,9996110095,66
docs\inst_test\instancias\n_1000_8,500,15,10,10,0.3000,12,9996111497,9996109804,60
docs\inst_test\instancias\n_1000_8,500,15,10,10,0.3000,202,9996111497,9996109804,61
docs\inst_test\instancias\n_1000_8,500,15,10,20,0.1000,4,9996111502,9996110095,59
docs\inst_test\instancias\n_1000_8,500,15,10,20,0.1000,12,9996111497,9996109804,57
docs\inst_test\instancias\n_1000_8,500,15,10,20,0.1000,202,9996111497,9996109804,60
docs\inst_test\instancias\n_1000_8,500,15,10,20,0.2000,4,9996111502,9996110095,58
docs\inst_test\instancias\n_1000_8,500,15,10,20,0.2000,12,9996111497,9996109804,57
docs\inst_test\instancias\n_1000_8,500,15,10,20,0.2000,202,9996111497,9996109804,58
docs\inst_test\instancias\n_1000_8,500,15,10,20,0.3000,4,9996111502,9996110095,59
docs\inst_test\instancias\n_1000_8,500,15,10,20,0.3000,12,9996111497,9996109804,58
docs\inst_test\instancias\n_1000_8,500,15,10,20,0.3000,202,9996111497,9996109804,59
docs\inst_test\instancias\n_1000_8,500,15,15,5,0.1000,4,9996111502,9996110095,67
docs\inst_test\instancias\n_1000_8,500,15,15,5,0.1000,12,9996111497,9996109804,69
docs\inst_test\instancias\n_1000_8,500,15,15,5,0.1000,202,9996111497,9996109804,67
docs\inst_test\instancias\n_1000_8,500,15,15,5,0.2000,4,9996111502,9996110095,69
docs\inst_test\instancias\n_1000_8,500,15,15,5,0.2000,202,9996111497,9996109804,68
docs\inst_test\instancias\n_1000_8,500,15,15,5,0.2000,12,9996111497,9996109804,70
docs\inst_test\instancias\n_1000_8,500,15,15,5,0.3000,4,9996111502,9996110095,72
docs\inst_test\instancias\n_1000_8,500,15,15,5,0.3000,12,9996111497,9996109804,71
docs\inst_test\instancias\n_1000_8,500,15,15,5,0.3000,202,9996111497,9996109804,69
docs\inst_test\instancias\n_1000_8,500,15,15,10,0.1000,4,9996111502,9996110095,61
docs\inst_test\instancias\n_1000_8,500,15,15,10,0.1000,12,9996111497,9996109804,60
docs\inst_test\instancias\n_1000_8,500,15,15,10,0.1000,202,9996111497,9996109804,61
docs\inst_test\instancias\n_1000_8,500,15,15,10,0.2000,4,9996111502,9996110095,61
docs\inst_test\instancias\n_1000_8,500,15,15,10,0.2000,12,9996111497,9996109804,64
docs\inst_test\instancias\n_1000_8,500,15,15,10,0.2000,202,9996111497,9996109804,61
docs\inst_test\instancias\n_1000_8,500,15,15,10,0.3000,4,9996111502,9996110095,64
docs\inst_test\instancias\n_1000_8,500,15,15,10,0.3000,12,9996111497,9996109804,62
docs\inst_test\instancias\n_1000_8,500,15,15,10,0.3000,202,9996111497,9996109804,60
docs\inst_test\instancias\n_1000_8,500,15,15,20,0.1000,4,9996111502,9996110095,60
docs\inst_test\instancias\n_1000_8,500,15,15,20,0.1000,12,9996111497,9996109804,57
docs\inst_test\instancias\n_1000_8,500,15,15,20,0.2000,4,9996111502,9996110095,57
docs\inst_test\instancias\n_1000_8,500,15,15,20,0.2000,12,9996111497,9996109804,57
docs\inst_test\instancias\n_1000_8,500,15,15,20,0.1000,202,9996111497,9996109804,66
docs\inst_test\instancias\n_1000_8,500,15,15,20,0.2000,202,9996111497,9996109804,63
docs\inst_test\instancias\n_1000_8,500,15,15,20,0.3000,4,9996111502,9996110095,60
docs\inst_test\instancias\n_1000_8,500,15,15,20,0.3000,12,9996111497,9996109804,57
docs\inst_test\instancias\n_1000_8,500,15,15,20,0.3000,202,9996111497,9996109804,60
docs\inst_test\instancias\n_1000_8,500,20,7,5,0.1000,4,9996111502,9996110095,77
docs\inst_test\instancias\n_1000_8,500,20,7,5,0.1000,12,9996111497,9996109804,67
docs\inst_test\instancias\n_1000_8,500,20,7,5,0.1000,202,9996111497,9996109804,67
docs\inst_test\instancias\n_1000_8,500,20,7,5,0.2000,4,9996111502,9996110095,69
docs\inst_test\instancias\n_1000_8,500,20,7,5,0.2000,12,9996111497,9996109804,67
docs\inst_test\instancias\n_1000_8,500,20,7,5,0.2000,202,9996111497,9996109804,67
docs\inst_test\instancias\n_1000_8,500,20,7,5,0.3000,4,9996111502,9996110095,71
docs\inst_test\instancias\n_1000_8,500,20,7,5,0.3000,12,9996111497,9996109804,71
docs\inst_test\instancias\n_1000_8,500,20,7,10,0.1000,12,9996111497,9996109804,60
docs\inst_test\instancias\n_1000_8,500,20,7,5,0.3000,202,9996111497,9996109804,68
docs\inst_test\instancias\n_1000_8,500,20,7,10,0.1000,4,9996111502,9996110095,64
docs\inst_test\instancias\n_1000_8,500,20,7,10,0.1000,202,9996111497,9996109804,63
docs\inst_test\instancias\n_1000_8,500,20,7,10,0.2000,4,9996111502,9996110095,62
docs\inst_test\instancias\n_1000_8,500,20,7,10,0.2000,12,9996111497,9996109804,61
docs\inst_test\instancias\n_1000_8,500,20,7,10,0.2000,202,9996111497,9996109804,65
docs\inst_test\instancias\n_1000_8,500,20,7,10,0.3000,4,9996111502,9996110095,62
docs\inst_test\instancias\n_1000_8,500,20,7,10,0.3000,12,9996111497,9996109804,61
docs\inst_test\instancias\n_1000_8,500,20,7,10,0.3000,202,9996111497,9996109804,60
docs\inst_test\instancias\n_1000_8,500,20,7,20,0.1000,4,9996111502,9996110095,60
docs\inst_test\instancias\n_1000_8,500,20,7,20,0.1000,12,9996111497,9996109804,58
docs\inst_test\instancias\n_1000_8,500,20,7,20,0.1000,202,9996111497,9996109804,57
docs\inst_test\instancias\n_1000_8,500,20,7,20,0.2000,4,9996111502,9996110095,57
docs\inst_test\instancias\n_1000_8,500,20,7,20,0.2000,202,9996111497,9996109804,57
docs\inst_test\instancias\n_1000_8,500,20,7,20,0.2000,12,9996111497,9996109804,63
docs\inst_test\instancias\n_1000_8,500,20,7,20,0.3000,4,9996111502,9996110095,57
docs\inst_test\instancias\n_1000_8,500,20,7,20,0.3000,12,9996111497,9996109804,60
docs\inst_test\instancias\n_1000_8,500,20,7,20,0.3000,202,9996111497,9996109804,61
docs\inst_test\instancias\n_1000_8,500,20,10,5,0.1000,4,9996111502,9996110095,71
docs\inst_test\instancias\n_1000_8,500,20,10,5,0.1000,12,9996111497,9996109804,70
docs\inst_test\instancias\n_1000_8,500,20,10,5,0.1000,202,9996111497,9996109804,68
docs\inst_test\instancias\n_1000_8,500,20,10,5,0.2000,4,9996111502,9996110095,68
docs\inst_test\instancias\n_1000_8,500,20,10,5,0.2000,12,9996111497,9996109804,71
docs\inst_test\instancias\n_1000_8,500,20,10,5,0.2000,202,9996111497,9996109804,67
docs\inst_test\instancias\n_1000_8,500,20,10,5,0.3000,4,9996111502,9996110095,71
docs\inst_test\instancias\n_1000_8,500,20,10,5,0.3000,12,9996111497,9996109804,68
docs\inst_test\instancias\n_1000_8,500,20,10,5,0.3000,202,9996111497,9996109804,69
docs\inst_test\instancias\n_1000_8,500,20,10,10,0.1000,12,9996111497,9996109804,63
docs\inst_test\instancias\n_1000_8,500,20,10,10,0.1000,4,9996111502,9996110095,67
docs\inst_test\instancias\n_1000_8,500,20,10,10,0.2000,4,9996111502,9996110095,61
docs\inst_test\instancias\n_1000_8,500,20,10,10,0.1000,202,9996111497,9996109804,65
docs\inst_test\instancias\n_1000_8,500,20,10,10,0.2000,12,9996111497,9996109804,60
docs\inst_test\instancias\n_1000_8,500,20,10,10,0.2000,202,9996111497,9996109804,60
docs\inst_test\instancias\n_1000_8,500,20,10,10,0.3000,4,9996111502,9996110095,61
docs\inst_test\instancias\n_1000_8,500,20,10,10,0.3000,12,9996111497,9996109804,61
docs\inst_test\instancias\n_1000_8,500,20,10,20,0.1000,4,9996111502,9996110095,60
docs\inst_test\instancias\n_1000_8,500,20,10,10,0.3000,202,9996111497,9996109804,60
docs\inst_test\instancias\n_1000_8,500,20,10,20,0.1000,202,9996111497,9996109804,57
docs\inst_test\instancias\n_1000_8,500,20,10,20,0.1000,12,9996111497,9996109804,61
docs\inst_test\instancias\n_1000_8,500,20,10,20,0.2000,4,9996111502,9996110095,58
docs\inst_test\instancias\n_1000_8,500,20,10,20,0.2000,12,9996111497,9996109804,57
docs\inst_test\instancias\n_1000_8,500,20,10,20,0.2000,202,9996111497,9996109804,57
docs\inst_test\instancias\n_1000_8,500,20,10,20,0.3000,202,9996111497,9996109804,58
docs\inst_test\instancias\n_1000_8,500,20,10,20,0.3000,4,9996111502,9996110095,60
docs\inst_test\instancias\n_1000_8,500,20,10,20,0.3000,12,9996111497,9996109804,66
docs\inst_test\instancias\n_1000_8,500,20,15,5,0.1000,4,9996111502,9996110095,68
docs\inst_test\instancias\n_1000_8,500,20,15,5,0.1000,12,9996111497,9996109804,70
docs\inst_test\instancias\n_1000_8,500,20,15,5,0.1000,202,9996111497,9996109804,66
docs\inst_test\instancias\n_1000_8,500,20,15,5,0.2000,12,9996111497,9996109804,68
docs\inst_test\instancias\n_1000_8,500,20,15,5,0.2000,4,9996111502,9996110095,77
docs\inst_test\instancias\n_1000_8,500,20,15,5,0.2000,202,9996111497,9996109804,67
docs\inst_test\instancias\n_1000_8,500,20,15,5,0.3000,4,9996111502,9996110095,72
docs\inst_test\instancias\n_1000_8,500,20,15,5,0.3000,12,9996111497,9996109804,68
docs\inst_test\instancias\n_1000_8,500,20,15,10,0.1000,4,9996111502,9996110095,62
docs\inst_test\instancias\n_1000_8,500,20,15,5,0.3000,202,9996111497,9996109804,69
docs\inst_test\instancias\n_1000_8,500,20,15,10,0.1000,12,9996111497,9996109804,61
docs\inst_test\instancias\n_1000_8,500,20,15,10,0.1000,202,9996111497,9996109804,61
docs\inst_test\instancias\n_1000_8,500,20,15,10,0.2000,4,9996111502,9996110095,61
docs\inst_test\instancias\n_1000_8,500,20,15,10,0.2000,12,9996111497,9996109804,63
docs\inst_test\instancias\n_1000_8,500,20,15,10,0.2000,202,9996111497,9996109804,61
docs\inst_test\instancias\n_1000_8,500,20,15,10,0.3000,4,9996111502,9996110095,62
docs\inst_test\instancias\n_1000_8,500,20,15,10,0.3000,12,9996111497,9996109804,62
docs\inst_test\instancias\n_1000_8,500,20,15,10,0.3000,202,9996111497,9996109804,63
docs\inst_test\instancias\n_1000_8,500,20,15,20,0.1000,4,9996111502,9996110095,58
docs\inst_test\instancias\n_1000_8,500,20,15,20,0.1000,12,9996111497,9996109804,58
docs\inst_test\instancias\n_1000_8,500,20,15,20,0.1000,202,9996111497,9996109804,58
docs\inst_test\instancias\n_1000_8,500,20,15,20,0.2000,4,9996111502,9996110095,58
docs\inst_test\instancias\n_1000_8,500,20,15,20,0.2000,12,9996111497,9996109804,59
docs\inst_test\instancias\n_1000_9,100,10,7,5,0.1000,4,9980485898,9980481011,25
docs\inst_test\instancias\n_1000_8,500,20,15,20,0.2000,202,9996111497,9996109804,60
docs\inst_test\instancias\n_1000_9,100,10,7,5,0.1000,12,9980485898,9980481011,25
docs\inst_test\instancias\n_1000_9,100,10,7,5,0.1000,202,9980485898,9980481011,27
docs\inst_test\instancias\n_1000_9,100,10,7,5,0.2000,4,9980485898,9980481011,25
docs\inst_test\instancias\n_1000_8,500,20,15,20,0.3000,4,9996111502,9996110095,59
docs\inst_test\instancias\n_1000_9,100,10,7,5,0.2000,12,9980485898,9980481011,24
docs\inst_test\instancias\n_1000_9,100,10,7,5,0.2000,202,9980485898,9980481011,25
docs\inst_test\instancias\n_1000_8,500,20,15,20,0.3000,202,9996111497,9996109804,61
docs\inst_test\instancias\n_1000_8,500,20,15,20,0.3000,12,9996111497,9996109804,66
docs\inst_test\instancias\n_1000_9,100,10,7,5,0.3000,4,9980485898,9980481011,23
docs\inst_test\instancias\n_1000_9,100,10,7,5,0.3000,12,9980485898,9980481011,25
docs\inst_test\instancias\n_1000_9,100,10,7,5,0.3000,202,9980485898,9980481011,24
docs\inst_test\instancias\n_1000_9,100,10,7,10,0.1000,4,9980485898,9980481011,24
docs\inst_test\instancias\n_1000_9,100,10,7,10,0.1000,12,9980485898,9980481011,24
docs\inst_test\instancias\n_1000_9,100,10,7,10,0.1000,202,9980485898,9980481011,24
docs\inst_test\instancias\n_1000_9,100,10,7,10,0.2000,4,9980485898,9980481011,24
docs\inst_test\instancias\n_1000_9,100,10,7,10,0.2000,12,9980485898,9980481011,25
